#wvn cm-1        wvl um           modulation
3236.54449       3.08971498       0.0161016172      
3236.74449       3.08952407       0.0159856257      
3236.94449       3.08933318       0.0160132432      
3237.14449       3.08914231       0.0160245911      
3237.34449       3.08895146       0.0159812429      
3237.54449       3.08876064       0.0159609246      
3237.74449       3.08856985       0.0160942623      
3237.94449       3.08837907       0.0160428387      
3238.14449       3.08818832       0.0160071345      
3238.34449       3.0879976        0.0156727676      
3238.54449       3.08780689       0.0159403649      
3238.74449       3.08761621       0.0155835922      
3238.94449       3.08742556       0.0158621991      
3239.14449       3.08723493       0.0158919194      
3239.34449       3.08704432       0.0159949221      
3239.54449       3.08685373       0.0159066173      
3239.74449       3.08666317       0.0159144825      
3239.94449       3.08647263       0.0155439984      
3240.14449       3.08628212       0.0160522355      
3240.34449       3.08609163       0.0158543453      
3240.54449       3.08590116       0.0160443956      
3240.74449       3.08571072       0.0156961961      
3240.94449       3.0855203        0.0156050314      
3241.14449       3.0853299        0.0155662678      
3241.34449       3.08513953       0.0156516892      
3241.54449       3.08494918       0.0160555369      
3241.74449       3.08475885       0.0158998535      
3241.94449       3.08456855       0.0158880333      
3242.14449       3.08437827       0.0157960195      
3242.34449       3.08418801       0.0156750945      
3242.54449       3.08399778       0.0156172738      
3242.74449       3.08380757       0.0160150906      
3242.94449       3.08361738       0.0157489075      
3243.14449       3.08342722       0.0161604596      
3243.34449       3.08323708       0.0159958977      
3243.54449       3.08304697       0.0159787094      
3243.74449       3.08285687       0.0156660657      
3243.94449       3.08266681       0.0156954808      
3244.14449       3.08247676       0.0158882456      
3244.34449       3.08228674       0.0158546045      
3244.54449       3.08209674       0.0159150539      
3244.74449       3.08190677       0.0158597909      
3244.94449       3.08171682       0.0160319448      
3245.14449       3.08152689       0.0160320643      
3245.34449       3.08133698       0.0156730606      
3245.54449       3.0811471        0.0158758927      
3245.74449       3.08095724       0.0157000475      
3245.94449       3.08076741       0.0157671511      
3246.14449       3.0805776        0.0159489638      
3246.34449       3.08038781       0.0155934562      
3246.54449       3.08019805       0.0160628053      
3246.74449       3.08000831       0.0160596755      
3246.94449       3.07981859       0.0155371266      
3247.14449       3.0796289        0.0156160217      
3247.34449       3.07943923       0.0161444282      
3247.54449       3.07924958       0.0161194266      
3247.74449       3.07905995       0.0155132354      
3247.94449       3.07887035       0.0155241844      
3248.14449       3.07868078       0.0154487428      
3248.34449       3.07849122       0.0157785192      
3248.54449       3.07830169       0.0157884484      
3248.74449       3.07811219       0.0157602948      
3248.94449       3.0779227        0.015967562       
3249.14449       3.07773324       0.0160798504      
3249.34449       3.0775438        0.0160703085      
3249.54449       3.07735439       0.0159164012      
3249.74449       3.077165         0.0159128315      
3249.94449       3.07697563       0.0156608979      
3250.14449       3.07678629       0.0156240925      
3250.34449       3.07659697       0.0158132203      
3250.54449       3.07640767       0.0159225761      
3250.74449       3.0762184        0.0158164648      
3250.94449       3.07602915       0.0156804632      
3251.14449       3.07583992       0.0156684624      
3251.34449       3.07565071       0.0156631683      
3251.54449       3.07546153       0.0159984584      
3251.74449       3.07527237       0.0161176073      
3251.94449       3.07508324       0.016048832       
3252.14449       3.07489413       0.0159919235      
3252.34449       3.07470504       0.0157210533      
3252.54449       3.07451598       0.0158695557      
3252.74449       3.07432694       0.015784421       
3252.94449       3.07413792       0.0157111759      
3253.14449       3.07394892       0.0156544753      
3253.34449       3.07375995       0.0157936023      
3253.54449       3.073571         0.0158519077      
3253.74449       3.07338208       0.0160348269      
3253.94449       3.07319318       0.0158596353      
3254.14449       3.0730043        0.0161341955      
3254.34449       3.07281544       0.0160892638      
3254.54449       3.07262661       0.0158037624      
3254.74449       3.0724378        0.0159174731      
3254.94449       3.07224901       0.0157699089      
3255.14449       3.07206025       0.0160613449      
3255.34449       3.07187151       0.0158193755      
3255.54449       3.0716828        0.0158237667      
3255.74449       3.0714941        0.015566451       
3255.94449       3.07130543       0.0157998362      
3256.14449       3.07111679       0.0163197165      
3256.34449       3.07092816       0.0160616742      
3256.54449       3.07073956       0.0159098942      
3256.74449       3.07055098       0.0158616295      
3256.94449       3.07036243       0.0157135122      
3257.14449       3.0701739        0.0158656952      
3257.34449       3.06998539       0.0160480229      
3257.54449       3.06979691       0.0158698884      
3257.74449       3.06960845       0.0159077666      
3257.94449       3.06942001       0.0159379023      
3258.14449       3.06923159       0.0162575671      
3258.34449       3.0690432        0.0161075517      
3258.54449       3.06885483       0.0160030747      
3258.74449       3.06866649       0.0156626604      
3258.94449       3.06847816       0.0157721372      
3259.14449       3.06828986       0.0157420252      
3259.34449       3.06810159       0.0155881162      
3259.54449       3.06791333       0.0157813331      
3259.74449       3.0677251        0.0159375174      
3259.94449       3.0675369        0.0155798663      
3260.14449       3.06734871       0.0157046856      
3260.34449       3.06716055       0.0157597916      
3260.54449       3.06697241       0.016000483       
3260.74449       3.0667843        0.0154847481      
3260.94449       3.06659621       0.0159657549      
3261.14449       3.06640814       0.0159744837      
3261.34449       3.06622009       0.0160830514      
3261.54449       3.06603207       0.01564034        
3261.74449       3.06584407       0.0159321351      
3261.94449       3.06565609       0.0161261165      
3262.14449       3.06546814       0.0161242676      
3262.34449       3.06528021       0.0158775211      
3262.54449       3.0650923        0.0160447275      
3262.74449       3.06490442       0.0158308805      
3262.94449       3.06471656       0.0157162675      
3263.14449       3.06452872       0.0157435069      
3263.34449       3.0643409        0.0160590068      
3263.54449       3.06415311       0.0160953491      
3263.74449       3.06396534       0.0157323236      
3263.94449       3.0637776        0.0157757588      
3264.14449       3.06358987       0.0156723934      
3264.34449       3.06340217       0.0159620975      
3264.54449       3.06321449       0.0158887054      
3264.74449       3.06302684       0.0157028934      
3264.94449       3.06283921       0.0157075071      
3265.14449       3.0626516        0.0159831612      
3265.34449       3.06246402       0.0158336039      
3265.54449       3.06227645       0.0157332125      
3265.74449       3.06208891       0.016041807       
