#Wvn[cm-1]  Maximum_calculated_depth
#Wavenumber (cm-1)  Radius at max. calculated depth (cm)
3612.54449          9976169000
3612.74449          9976169000
3612.94449          9826169000
3613.14449          9876169000
3613.34449          9706169000
3613.54449          9706169000
3613.74449          9836169000
3613.94449          9786169000
3614.14449          9696169000
3614.34449          9836169000
3614.54449          9936169000
3614.74449          9946169000
3614.94449          9886169000
3615.14449          9726169000
3615.34449          9886169000
3615.54449          9826169000
3615.74449          9836169000
3615.94449          9896169000
3616.14449          9826169000
3616.34449          9706169000
3616.54449          9726169000
3616.74449          9706169000
3616.94449          9826169000
3617.14449          9846169000
3617.34449          9836169000
3617.54449          9676169000
3617.74449          9976169000
3617.94449          9746169000
3618.14449          9886169000
3618.34449          9906169000
3618.54449          9686169000
3618.74449          9746169000
3618.94449          9726169000
3619.14449          9756169000
3619.34449          9776169000
3619.54449          9706169000
3619.74449         10006169000
3619.94449          9816169000
3620.14449          9726169000
3620.34449          9706169000
3620.54449          9636169000
3620.74449          9666169000
3620.94449          9746169000
3621.14449          9766169000
3621.34449          9936169000
3621.54449          9786169000
3621.74449          9706169000
3621.94449          9686169000
3622.14449          9736169000
3622.34449          9756169000
3622.54449          9726169000
3622.74449          9776169000
3622.94449          9746169000
3623.14449          9746169000
3623.34449          9866169000
3623.54449          9716169000
3623.74449          9716169000
3623.94449          9736169000
3624.14449          9826169000
3624.34449          9826169000
3624.54449          9736169000
3624.74449          9766169000
3624.94449          9696169000
3625.14449          9886169000
3625.34449          9836169000
3625.54449          9836169000
3625.74449          9716169000
3625.94449          9746169000
3626.14449          9756169000
3626.34449          9936169000
3626.54449          9696169000
3626.74449          9836169000
3626.94449          9836169000
3627.14449          9616169000
3627.34449          9636169000
3627.54449          9756169000
3627.74449          9776169000
3627.94449          9756169000
3628.14449          9726169000
3628.34449          9986169000
3628.54449          9986169000
3628.74449          9876169000
3628.94449          9876169000
3629.14449          9846169000
3629.34449          9676169000
3629.54449          9976169000
3629.74449         10006169000
3629.94449          9926169000
3630.14449          9866169000
3630.34449          9766169000
3630.54449          9686169000
3630.74449          9856169000
3630.94449          9906169000
3631.14449          9786169000
3631.34449          9706169000
3631.54449          9736169000
3631.74449          9686169000
3631.94449          9676169000
3632.14449          9796169000
3632.34449          9846169000
3632.54449          9846169000
3632.74449          9866169000
3632.94449          9776169000
3633.14449          9736169000
3633.34449          9656169000
3633.54449          9826169000
3633.74449          9726169000
3633.94449          9966169000
3634.14449          9716169000
3634.34449          9656169000
3634.54449          9746169000
3634.74449          9746169000
3634.94449          9806169000
3635.14449          9856169000
3635.34449          9716169000
3635.54449          9776169000
3635.74449          9856169000
3635.94449          9896169000
3636.14449          9866169000
3636.34449          9876169000
3636.54449          9816169000
3636.74449          9806169000
3636.94449          9676169000
3637.14449          9716169000
3637.34449          9756169000
3637.54449          9776169000
3637.74449          9676169000
3637.94449          9836169000
3638.14449          9876169000
3638.34449          9736169000
3638.54449          9746169000
3638.74449          9706169000
3638.94449          9776169000
3639.14449          9756169000
3639.34449          9706169000
3639.54449          9726169000
3639.74449          9776169000
3639.94449          9796169000
3640.14449          9786169000
3640.34449          9816169000
3640.54449          9796169000
3640.74449          9686169000
3640.94449          9746169000
3641.14449          9726169000
3641.34449          9756169000
3641.54449          9776169000
3641.74449          9766169000
3641.94449          9906169000
3642.14449          9756169000
3642.34449          9746169000
3642.54449          9776169000
3642.74449          9916169000
3642.94449          9736169000
3643.14449          9866169000
3643.34449          9796169000
3643.54449          9786169000
3643.74449          9736169000
3643.94449          9746169000
3644.14449          9856169000
3644.34449          9806169000
3644.54449          9726169000
3644.74449          9716169000
3644.94449          9666169000
3645.14449          9736169000
3645.34449          9836169000
3645.54449          9836169000
3645.74449          9676169000
3645.94449          9816169000
3646.14449          9826169000
3646.34449          9676169000
3646.54449          9926169000
3646.74449          9746169000
3646.94449          9826169000
3647.14449          9926169000
3647.34449          9926169000
3647.54449          9946169000
3647.74449          9946169000
3647.94449          9756169000
3648.14449          9696169000
3648.34449          9736169000
3648.54449          9846169000
3648.74449          9866169000
3648.94449          9756169000
3649.14449          9856169000
3649.34449          9986169000
3649.54449          9986169000
3649.74449          9746169000
3649.94449          9786169000
3650.14449          9746169000
3650.34449          9716169000
3650.54449          9726169000
3650.74449          9976169000
3650.94449          9876169000
3651.14449          9756169000
3651.34449          9706169000
3651.54449          9976169000
3651.74449          9826169000
3651.94449          9806169000
3652.14449          9806169000
3652.34449          9746169000
3652.54449          9716169000
3652.74449          9826169000
3652.94449          9836169000
3653.14449          9846169000
3653.34449          9706169000
3653.54449          9736169000
3653.74449          9906169000
3653.94449          9896169000
3654.14449          9786169000
3654.34449          9886169000
3654.54449          9806169000
3654.74449          9826169000
3654.94449          9826169000
3655.14449          9816169000
3655.34449          9776169000
3655.54449          9726169000
3655.74449          9906169000
3655.94449          9776169000
3656.14449          9806169000
3656.34449          9976169000
3656.54449          9976169000
3656.74449          9726169000
3656.94449          9766169000
3657.14449          9736169000
3657.34449          9666169000
3657.54449          9726169000
3657.74449          9756169000
3657.94449          9726169000
3658.14449          9696169000
3658.34449          9756169000
3658.54449          9886169000
3658.74449          9646169000
3658.94449          9816169000
3659.14449          9706169000
3659.34449          9746169000
3659.54449          9756169000
3659.74449          9756169000
3659.94449          9846169000
3660.14449          9836169000
3660.34449          9726169000
3660.54449          9736169000
3660.74449          9716169000
3660.94449          9756169000
3661.14449          9746169000
3661.34449          9696169000
3661.54449          9696169000
3661.74449          9776169000
3661.94449          9886169000
3662.14449          9816169000
3662.34449          9796169000
3662.54449          9706169000
3662.74449          9756169000
3662.94449          9846169000
3663.14449          9756169000
3663.34449          9756169000
3663.54449          9736169000
3663.74449          9766169000
3663.94449          9816169000
3664.14449          9826169000
3664.34449          9816169000
3664.54449          9886169000
3664.74449          9766169000
3664.94449          9726169000
3665.14449          9906169000
3665.34449          9746169000
3665.54449          9736169000
3665.74449          9796169000
3665.94449          9766169000
3666.14449          9866169000
3666.34449          9876169000
3666.54449          9696169000
3666.74449          9856169000
3666.94449          9756169000
3667.14449          9746169000
3667.34449          9766169000
3667.54449          9706169000
3667.74449          9736169000
3667.94449          9696169000
3668.14449          9926169000
3668.34449          9716169000
3668.54449          9796169000
3668.74449          9906169000
3668.94449          9976169000
3669.14449          9816169000
3669.34449          9716169000
3669.54449          9746169000
3669.74449          9756169000
3669.94449          9786169000
3670.14449          9916169000
3670.34449          9756169000
3670.54449          9886169000
3670.74449          9986169000
3670.94449          9986169000
3671.14449          9786169000
3671.34449          9746169000
3671.54449          9696169000
3671.74449          9786169000
3671.94449          9866169000
3672.14449          9866169000
3672.34449          9826169000
3672.54449          9746169000
3672.74449          9836169000
3672.94449          9756169000
3673.14449          9826169000
3673.34449          9816169000
3673.54449          9746169000
3673.74449          9826169000
3673.94449          9696169000
3674.14449          9726169000
3674.34449          9886169000
3674.54449          9886169000
3674.74449          9866169000
3674.94449          9686169000
3675.14449          9986169000
3675.34449          9666169000
3675.54449          9876169000
3675.74449          9866169000
3675.94449          9766169000
3676.14449          9996169000
3676.34449          9756169000
3676.54449          9746169000
3676.74449          9736169000
3676.94449          9676169000
3677.14449          9656169000
3677.34449          9806169000
3677.54449          9916169000
3677.74449          9786169000
3677.94449          9776169000
3678.14449          9746169000
3678.34449          9726169000
3678.54449          9876169000
3678.74449          9896169000
3678.94449          9796169000
3679.14449          9716169000
3679.34449          9836169000
3679.54449          9936169000
3679.74449          9796169000
3679.94449          9806169000
3680.14449          9806169000
3680.34449          9776169000
3680.54449          9796169000
3680.74449          9826169000
3680.94449          9836169000
3681.14449          9796169000
3681.34449          9756169000
3681.54449          9916169000
3681.74449          9906169000
3681.94449          9776169000
3682.14449          9786169000
3682.34449          9756169000
3682.54449          9766169000
3682.74449          9856169000
3682.94449          9846169000
3683.14449          9766169000
3683.34449          9796169000
3683.54449          9806169000
3683.74449          9716169000
3683.94449          9716169000
3684.14449          9826169000
3684.34449          9946169000
3684.54449          9896169000
3684.74449          9876169000
3684.94449          9616169000
3685.14449          9646169000
3685.34449          9846169000
3685.54449          9756169000
3685.74449          9646169000
3685.94449          9756169000
3686.14449          9906169000
3686.34449          9776169000
3686.54449          9696169000
3686.74449          9966169000
3686.94449          9796169000
3687.14449          9776169000
3687.34449          9826169000
3687.54449          9826169000
3687.74449          9816169000
3687.94449          9676169000
3688.14449          9786169000
3688.34449          9886169000
3688.54449         10006169000
3688.74449          9806169000
3688.94449          9826169000
3689.14449          9886169000
3689.34449          9676169000
3689.54449          9746169000
3689.74449          9686169000
3689.94449          9866169000
3690.14449          9716169000
3690.34449          9846169000
3690.54449          9846169000
3690.74449          9866169000
3690.94449          9846169000
3691.14449          9856169000
3691.34449          9936169000
3691.54449          9956169000
3691.74449          9866169000
3691.94449          9726169000
3692.14449          9816169000
3692.34449          9816169000
3692.54449          9766169000
3692.74449          9886169000
3692.94449          9656169000
3693.14449          9676169000
3693.34449          9816169000
3693.54449          9826169000
3693.74449          9816169000
3693.94449          9866169000
3694.14449          9676169000
3694.34449          9916169000
3694.54449          9896169000
3694.74449          9756169000
3694.94449          9766169000
3695.14449          9826169000
3695.34449          9786169000
3695.54449          9746169000
3695.74449          9846169000
3695.94449          9806169000
3696.14449          9786169000
3696.34449          9876169000
3696.54449          9896169000
3696.74449          9696169000
3696.94449          9956169000
3697.14449          9856169000
3697.34449          9856169000
3697.54449          9846169000
3697.74449          9756169000
3697.94449          9686169000
3698.14449          9756169000
3698.34449          9726169000
3698.54449          9686169000
3698.74449          9836169000
3698.94449          9896169000
3699.14449          9736169000
3699.34449          9966169000
3699.54449          9876169000
3699.74449          9866169000
3699.94449          9696169000
3700.14449          9916169000
3700.34449          9646169000
3700.54449          9716169000
3700.74449          9846169000
3700.94449          9716169000
3701.14449          9806169000
3701.34449          9816169000
3701.54449          9986169000
3701.74449          9906169000
3701.94449          9956169000
3702.14449          9716169000
3702.34449          9696169000
3702.54449          9856169000
3702.74449          9856169000
3702.94449          9696169000
3703.14449          9696169000
3703.34449          9726169000
3703.54449          9766169000
3703.74449          9736169000
3703.94449          9776169000
3704.14449          9716169000
3704.34449          9606169000
3704.54449          9716169000
3704.74449          9806169000
3704.94449          9646169000
3705.14449          9866169000
3705.34449          9886169000
3705.54449          9896169000
3705.74449          9876169000
3705.94449          9766169000
3706.14449          9736169000
3706.34449          9766169000
3706.54449          9896169000
3706.74449          9906169000
3706.94449          9916169000
3707.14449          9826169000
3707.34449          9706169000
3707.54449          9806169000
3707.74449          9846169000
3707.94449          9746169000
3708.14449          9646169000
3708.34449          9936169000
3708.54449          9696169000
3708.74449          9906169000
3708.94449          9796169000
3709.14449          9856169000
3709.34449          9856169000
3709.54449          9956169000
3709.74449          9756169000
3709.94449          9876169000
3710.14449          9786169000
3710.34449          9736169000
3710.54449          9786169000
3710.74449          9956169000
3710.94449          9956169000
3711.14449          9936169000
3711.34449          9826169000
3711.54449          9866169000
3711.74449          9836169000
3711.94449          9856169000
3712.14449          9666169000
3712.34449          9986169000
3712.54449          9906169000
3712.74449          9876169000
3712.94449          9986169000
3713.14449          9766169000
3713.34449          9716169000
3713.54449          9836169000
3713.74449          9696169000
3713.94449          9806169000
3714.14449          9786169000
3714.34449          9656169000
3714.54449          9696169000
3714.74449          9976169000
3714.94449          9976169000
3715.14449          9826169000
3715.34449          9826169000
3715.54449          9716169000
3715.74449          9746169000
3715.94449          9856169000
3716.14449          9916169000
3716.34449          9916169000
3716.54449          9726169000
3716.74449          9766169000
3716.94449          9816169000
3717.14449          9716169000
3717.34449          9666169000
3717.54449          9626169000
3717.74449          9826169000
3717.94449          9766169000
3718.14449          9726169000
3718.34449          9686169000
3718.54449          9686169000
3718.74449          9696169000
3718.94449          9846169000
3719.14449          9956169000
3719.34449          9726169000
3719.54449          9816169000
3719.74449          9656169000
3719.94449          9896169000
3720.14449          9886169000
3720.34449          9906169000
3720.54449          9706169000
3720.74449          9706169000
3720.94449          9646169000
3721.14449          9726169000
3721.34449          9746169000
3721.54449          9866169000
3721.74449          9866169000
3721.94449          9956169000
3722.14449          9716169000
3722.34449          9966169000
3722.54449          9666169000
3722.74449          9916169000
3722.94449          9976169000
3723.14449          9726169000
3723.34449          9926169000
3723.54449          9916169000
3723.74449          9646169000
3723.94449          9746169000
3724.14449          9796169000
3724.34449          9816169000
3724.54449          9686169000
3724.74449          9686169000
3724.94449          9986169000
3725.14449          9966169000
3725.34449          9676169000
3725.54449          9796169000
3725.74449          9876169000
3725.94449          9876169000
3726.14449          9696169000
3726.34449          9686169000
3726.54449          9856169000
3726.74449         10006169000
3726.94449          9706169000
3727.14449          9746169000
3727.34449          9736169000
3727.54449          9716169000
3727.74449          9936169000
3727.94449          9936169000
3728.14449          9686169000
3728.34449          9696169000
3728.54449          9696169000
3728.74449          9846169000
3728.94449          9866169000
3729.14449          9726169000
3729.34449          9896169000
3729.54449          9726169000
3729.74449          9756169000
3729.94449          9666169000
3730.14449          9906169000
3730.34449          9706169000
3730.54449          9856169000
3730.74449          9846169000
3730.94449          9716169000
3731.14449          9786169000
3731.34449          9916169000
3731.54449          9696169000
3731.74449          9646169000
3731.94449          9676169000
3732.14449          9946169000
3732.34449          9966169000
3732.54449          9716169000
3732.74449          9796169000
3732.94449          9766169000
3733.14449          9686169000
3733.34449          9736169000
3733.54449          9736169000
3733.74449          9766169000
3733.94449          9786169000
3734.14449          9786169000
3734.34449          9896169000
3734.54449          9896169000
3734.74449          9976169000
3734.94449          9976169000
3735.14449          9966169000
3735.34449          9716169000
3735.54449          9976169000
3735.74449          9936169000
3735.94449          9846169000
3736.14449          9796169000
3736.34449          9666169000
3736.54449          9706169000
3736.74449         10006169000
3736.94449          9986169000
3737.14449          9706169000
3737.34449          9756169000
3737.54449          9676169000
3737.74449          9706169000
3737.94449          9706169000
3738.14449          9826169000
3738.34449          9826169000
3738.54449          9916169000
3738.74449          9726169000
3738.94449          9716169000
3739.14449          9906169000
3739.34449          9906169000
3739.54449          9706169000
3739.74449          9736169000
3739.94449          9836169000
3740.14449          9816169000
3740.34449          9876169000
3740.54449          9876169000
3740.74449          9756169000
3740.94449          9866169000
3741.14449          9746169000
3741.34449          9916169000
3741.54449          9916169000
3741.74449          9686169000
3741.94449          9706169000
3742.14449          9686169000
3742.34449          9686169000
3742.54449          9786169000
3742.74449          9696169000
3742.94449          9686169000
3743.14449          9686169000
3743.34449          9696169000
3743.54449          9776169000
3743.74449          9736169000
3743.94449          9956169000
3744.14449          9956169000
3744.34449          9906169000
3744.54449          9966169000
3744.74449         10016169000
3744.94449          9846169000
3745.14449          9946169000
3745.34449          9946169000
3745.54449          9856169000
3745.74449          9756169000
3745.94449          9726169000
3746.14449          9796169000
3746.34449          9846169000
3746.54449          9796169000
3746.74449          9716169000
3746.94449          9786169000
3747.14449          9666169000
3747.34449          9686169000
3747.54449          9946169000
3747.74449          9706169000
3747.94449          9736169000
3748.14449          9676169000
3748.34449          9806169000
3748.54449          9776169000
3748.74449          9666169000
3748.94449          9746169000
3749.14449          9806169000
3749.34449          9956169000
3749.54449          9956169000
3749.74449          9966169000
3749.94449          9726169000
3750.14449          9766169000
3750.34449          9766169000
3750.54449          9786169000
3750.74449          9776169000
3750.94449          9876169000
3751.14449          9896169000
3751.34449          9636169000
3751.54449          9856169000
3751.74449          9706169000
3751.94449          9776169000
3752.14449          9806169000
3752.34449         10006169000
3752.54449          9946169000
3752.74449          9776169000
3752.94449          9816169000
3753.14449          9726169000
3753.34449          9746169000
3753.54449          9806169000
3753.74449          9806169000
3753.94449          9916169000
3754.14449          9706169000
3754.34449          9696169000
3754.54449          9716169000
3754.74449          9776169000
3754.94449          9686169000
3755.14449          9746169000
3755.34449          9676169000
3755.54449          9816169000
3755.74449          9686169000
3755.94449          9686169000
3756.14449          9696169000
3756.34449          9696169000
3756.54449          9736169000
3756.74449          9946169000
3756.94449          9646169000
3757.14449          9646169000
3757.34449          9686169000
3757.54449          9736169000
3757.74449          9836169000
3757.94449          9646169000
3758.14449          9866169000
3758.34449          9766169000
3758.54449          9816169000
3758.74449          9796169000
3758.94449          9716169000
3759.14449          9956169000
3759.34449          9796169000
3759.54449          9676169000
3759.74449          9686169000
3759.94449          9946169000
3760.14449          9836169000
3760.34449          9716169000
3760.54449          9766169000
3760.74449          9646169000
3760.94449          9626169000
3761.14449          9726169000
3761.34449          9656169000
3761.54449          9646169000
3761.74449          9786169000
3761.94449          9696169000
3762.14449          9796169000
3762.34449          9756169000
3762.54449          9816169000
3762.74449          9766169000
3762.94449          9706169000
3763.14449          9836169000
3763.34449          9716169000
3763.54449          9666169000
3763.74449          9796169000
3763.94449          9776169000
3764.14449          9836169000
3764.34449          9756169000
3764.54449          9866169000
3764.74449          9866169000
3764.94449          9676169000
3765.14449          9656169000
3765.34449          9686169000
3765.54449          9726169000
3765.74449          9826169000
3765.94449          9966169000
3766.14449          9766169000
3766.34449          9666169000
3766.54449          9706169000
3766.74449          9876169000
3766.94449          9876169000
3767.14449          9786169000
3767.34449          9726169000
3767.54449          9856169000
3767.74449          9676169000
3767.94449          9676169000
3768.14449          9856169000
3768.34449          9746169000
3768.54449          9766169000
3768.74449          9806169000
3768.94449          9826169000
3769.14449          9786169000
3769.34449          9726169000
3769.54449          9756169000
3769.74449          9726169000
3769.94449          9936169000
3770.14449          9946169000
3770.34449          9746169000
3770.54449          9856169000
3770.74449          9746169000
3770.94449          9796169000
3771.14449          9716169000
3771.34449          9666169000
3771.54449          9826169000
3771.74449          9856169000
3771.94449          9816169000
3772.14449          9696169000
3772.34449          9736169000
3772.54449          9806169000
3772.74449          9706169000
3772.94449          9766169000
3773.14449          9716169000
3773.34449          9746169000
3773.54449          9716169000
3773.74449          9686169000
3773.94449          9866169000
3774.14449          9876169000
3774.34449          9646169000
3774.54449          9836169000
3774.74449          9746169000
3774.94449          9726169000
3775.14449          9616169000
3775.34449          9766169000
3775.54449          9766169000
3775.74449          9826169000
3775.94449          9766169000
3776.14449          9766169000
3776.34449          9786169000
3776.54449          9836169000
3776.74449          9766169000
3776.94449          9786169000
3777.14449          9796169000
3777.34449          9726169000
3777.54449          9726169000
3777.74449          9746169000
3777.94449          9836169000
3778.14449          9836169000
3778.34449          9846169000
3778.54449          9646169000
3778.74449          9776169000
3778.94449          9806169000
3779.14449          9836169000
3779.34449          9806169000
3779.54449          9906169000
3779.74449          9896169000
3779.94449          9906169000
3780.14449          9746169000
3780.34449          9776169000
3780.54449          9706169000
3780.74449          9726169000
3780.94449          9726169000
3781.14449          9756169000
3781.34449          9756169000
3781.54449          9796169000
3781.74449          9756169000
3781.94449          9816169000
3782.14449          9896169000
3782.34449          9876169000
3782.54449          9736169000
3782.74449          9786169000
3782.94449          9746169000
3783.14449          9766169000
3783.34449          9776169000
3783.54449          9756169000
3783.74449          9816169000
3783.94449          9766169000
3784.14449          9766169000
3784.34449          9696169000
3784.54449          9866169000
3784.74449          9896169000
3784.94449          9826169000
3785.14449          9796169000
3785.34449          9836169000
3785.54449          9796169000
3785.74449          9826169000
3785.94449          9696169000
3786.14449          9676169000
3786.34449          9926169000
3786.54449          9776169000
3786.74449          9836169000
3786.94449          9846169000
3787.14449          9836169000
3787.34449          9786169000
3787.54449          9826169000
3787.74449          9886169000
3787.94449          9706169000
3788.14449          9696169000
3788.34449          9646169000
3788.54449          9696169000
3788.74449          9716169000
3788.94449          9836169000
3789.14449          9666169000
3789.34449          9856169000
3789.54449          9706169000
3789.74449          9806169000
3789.94449          9756169000
3790.14449          9686169000
3790.34449          9706169000
3790.54449          9816169000
3790.74449          9746169000
3790.94449          9716169000
3791.14449          9686169000
3791.34449          9636169000
3791.54449          9616169000
3791.74449          9756169000
3791.94449          9796169000
3792.14449          9746169000
3792.34449          9766169000
3792.54449          9706169000
3792.74449          9736169000
3792.94449          9756169000
3793.14449          9746169000
3793.34449          9776169000
3793.54449          9736169000
3793.74449          9766169000
3793.94449          9826169000
3794.14449          9706169000
3794.34449          9756169000
3794.54449          9776169000
3794.74449          9656169000
3794.94449          9706169000
3795.14449          9776169000
3795.34449          9776169000
3795.54449          9816169000
3795.74449          9836169000
3795.94449          9796169000
3796.14449          9906169000
3796.34449          9756169000
3796.54449          9946169000
3796.74449          9776169000
3796.94449          9756169000
3797.14449          9706169000
3797.34449          9766169000
3797.54449          9676169000
3797.74449          9736169000
3797.94449          9926169000
3798.14449          9696169000
3798.34449          9666169000
3798.54449          9696169000
3798.74449          9786169000
3798.94449          9846169000
3799.14449          9816169000
3799.34449          9776169000
3799.54449          9776169000
3799.74449          9676169000
3799.94449          9816169000
3800.14449          9806169000
3800.34449          9746169000
3800.54449          9876169000
3800.74449          9636169000
3800.94449          9836169000
3801.14449          9806169000
3801.34449          9656169000
3801.54449          9996169000
3801.74449          9886169000
3801.94449          9866169000
3802.14449          9686169000
3802.34449          9636169000
3802.54449          9726169000
3802.74449          9826169000
3802.94449          9676169000
3803.14449          9926169000
3803.34449          9686169000
3803.54449          9716169000
3803.74449          9776169000
3803.94449          9836169000
3804.14449          9736169000
3804.34449          9736169000
3804.54449          9806169000
3804.74449          9726169000
3804.94449          9716169000
3805.14449          9746169000
3805.34449          9746169000
3805.54449          9656169000
3805.74449          9826169000
3805.94449          9676169000
3806.14449          9866169000
3806.34449          9826169000
3806.54449          9746169000
3806.74449          9616169000
3806.94449          9756169000
3807.14449          9986169000
3807.34449          9766169000
3807.54449          9756169000
3807.74449          9776169000
3807.94449          9686169000
3808.14449          9826169000
3808.34449          9716169000
3808.54449          9756169000
3808.74449          9856169000
3808.94449          9786169000
3809.14449          9776169000
3809.34449          9696169000
3809.54449          9706169000
3809.74449          9776169000
3809.94449          9746169000
3810.14449          9686169000
3810.34449          9756169000
3810.54449          9746169000
3810.74449          9776169000
3810.94449          9806169000
3811.14449          9716169000
3811.34449          9826169000
3811.54449          9736169000
3811.74449          9706169000
3811.94449          9746169000
3812.14449          9796169000
3812.34449          9776169000
3812.54449          9696169000
3812.74449          9866169000
3812.94449          9796169000
3813.14449          9706169000
3813.34449          9716169000
3813.54449          9866169000
3813.74449          9776169000
3813.94449          9816169000
3814.14449          9736169000
3814.34449          9676169000
3814.54449          9836169000
3814.74449          9746169000
3814.94449          9706169000
3815.14449          9706169000
3815.34449          9646169000
3815.54449          9806169000
3815.74449          9846169000
3815.94449          9816169000
3816.14449          9976169000
3816.34449          9976169000
3816.54449          9656169000
3816.74449          9786169000
3816.94449          9796169000
3817.14449          9706169000
3817.34449          9746169000
3817.54449          9726169000
3817.74449          9716169000
3817.94449          9706169000
3818.14449          9746169000
3818.34449          9836169000
3818.54449          9866169000
3818.74449          9906169000
3818.94449          9896169000
3819.14449          9776169000
3819.34449          9656169000
3819.54449          9726169000
3819.74449          9836169000
3819.94449          9896169000
3820.14449          9836169000
3820.34449          9676169000
3820.54449          9696169000
3820.74449          9936169000
3820.94449          9936169000
3821.14449          9786169000
3821.34449          9796169000
3821.54449          9786169000
3821.74449          9786169000
3821.94449          9976169000
3822.14449          9736169000
3822.34449          9756169000
3822.54449          9736169000
3822.74449          9786169000
3822.94449          9696169000
3823.14449          9726169000
3823.34449          9856169000
3823.54449          9836169000
3823.74449          9746169000
3823.94449          9776169000
3824.14449          9716169000
3824.34449          9846169000
3824.54449          9816169000
3824.74449          9726169000
3824.94449          9736169000
3825.14449          9766169000
3825.34449          9696169000
3825.54449          9836169000
3825.74449          9826169000
3825.94449          9806169000
3826.14449          9786169000
3826.34449          9716169000
3826.54449          9736169000
3826.74449          9766169000
3826.94449          9936169000
3827.14449          9776169000
3827.34449          9746169000
3827.54449          9826169000
3827.74449          9866169000
3827.94449          9686169000
3828.14449          9846169000
3828.34449          9646169000
3828.54449          9746169000
3828.74449          9786169000
3828.94449          9796169000
3829.14449          9716169000
3829.34449          9726169000
3829.54449          9736169000
3829.74449          9686169000
3829.94449          9786169000
3830.14449          9746169000
3830.34449          9816169000
3830.54449          9756169000
3830.74449          9696169000
3830.94449          9636169000
3831.14449          9706169000
3831.34449          9806169000
3831.54449          9726169000
3831.74449          9926169000
3831.94449          9956169000
3832.14449          9766169000
3832.34449          9716169000
3832.54449          9766169000
3832.74449          9756169000
3832.94449          9756169000
3833.14449          9756169000
3833.34449          9856169000
3833.54449          9846169000
3833.74449          9896169000
3833.94449          9766169000
3834.14449          9706169000
3834.34449          9776169000
3834.54449          9806169000
3834.74449          9876169000
3834.94449          9686169000
3835.14449          9966169000
3835.34449          9766169000
3835.54449          9736169000
3835.74449          9656169000
3835.94449          9906169000
3836.14449          9656169000
3836.34449          9696169000
3836.54449          9686169000
3836.74449          9716169000
3836.94449          9726169000
3837.14449          9706169000
3837.34449          9646169000
3837.54449          9766169000
3837.74449          9666169000
3837.94449          9986169000
3838.14449          9986169000
3838.34449          9666169000
3838.54449          9706169000
3838.74449          9686169000
3838.94449          9726169000
3839.14449          9696169000
3839.34449          9716169000
3839.54449          9896169000
3839.74449          9706169000
3839.94449          9896169000
3840.14449          9916169000
3840.34449          9876169000
3840.54449          9736169000
3840.74449          9656169000
3840.94449          9656169000
3841.14449          9966169000
3841.34449          9736169000
3841.54449          9716169000
3841.74449          9926169000
3841.94449          9636169000
3842.14449          9736169000
3842.34449          9726169000
3842.54449          9766169000
3842.74449          9696169000
3842.94449          9646169000
3843.14449          9776169000
3843.34449          9726169000
3843.54449          9886169000
3843.74449          9936169000
3843.94449          9926169000
3844.14449          9776169000
3844.34449          9806169000
3844.54449          9816169000
3844.74449          9736169000
3844.94449          9856169000
3845.14449          9636169000
3845.34449          9846169000
3845.54449          9836169000
3845.74449          9806169000
3845.94449          9616169000
3846.14449          9676169000
3846.34449          9776169000
3846.54449          9826169000
3846.74449          9776169000
3846.94449          9746169000
3847.14449          9726169000
3847.34449          9836169000
3847.54449          9826169000
3847.74449          9686169000
3847.94449          9716169000
3848.14449          9696169000
3848.34449          9686169000
3848.54449          9776169000
3848.74449          9836169000
3848.94449          9876169000
3849.14449          9876169000
3849.34449          9696169000
3849.54449          9806169000
3849.74449          9886169000
3849.94449          9846169000
3850.14449          9766169000
3850.34449          9916169000
3850.54449          9676169000
3850.74449          9676169000
3850.94449          9716169000
3851.14449          9806169000
3851.34449          9736169000
3851.54449          9766169000
3851.74449          9736169000
3851.94449          9706169000
3852.14449         10006169000
3852.34449          9706169000
3852.54449          9686169000
3852.74449          9656169000
3852.94449          9696169000
3853.14449          9826169000
3853.34449          9766169000
3853.54449          9906169000
3853.74449          9906169000
3853.94449          9756169000
3854.14449          9996169000
3854.34449          9946169000
3854.54449         10006169000
3854.74449          9726169000
3854.94449          9706169000
3855.14449          9796169000
3855.34449          9796169000
3855.54449          9716169000
3855.74449          9716169000
3855.94449          9776169000
3856.14449          9816169000
3856.34449          9826169000
3856.54449          9856169000
3856.74449          9836169000
3856.94449          9806169000
3857.14449          9926169000
3857.34449          9926169000
3857.54449          9926169000
3857.74449          9746169000
3857.94449          9726169000
3858.14449          9696169000
3858.34449          9836169000
3858.54449          9676169000
3858.74449          9686169000
3858.94449          9716169000
3859.14449          9796169000
3859.34449          9786169000
3859.54449          9856169000
3859.74449          9736169000
3859.94449          9686169000
3860.14449          9666169000
3860.34449          9746169000
3860.54449          9866169000
3860.74449          9656169000
3860.94449          9706169000
3861.14449          9746169000
3861.34449          9726169000
3861.54449          9856169000
3861.74449          9826169000
3861.94449          9976169000
3862.14449          9796169000
3862.34449          9806169000
3862.54449          9846169000
3862.74449          9786169000
3862.94449          9776169000
3863.14449          9736169000
3863.34449          9796169000
3863.54449          9836169000
3863.74449          9856169000
3863.94449          9816169000
3864.14449          9636169000
3864.34449          9896169000
3864.54449          9876169000
3864.74449          9726169000
3864.94449          9726169000
3865.14449          9976169000
3865.34449          9966169000
3865.54449          9716169000
3865.74449          9696169000
